city,hotel_name,price,currency,num_adults,num_children,num_nights,rating,reviews_count,location,distance_from_center,star_rating,property_type,room_type,free_cancellation,meal_plan,amenities,hotel_url,scraped_date
Siwa Oasis,Papy house,1423,EGP,2,0,1,9.9,11,Siwa,6.9 km from downtown,,Hotel,Double Room,No,Breakfast included,"Free parking, Restaurant, 24-hour front desk",https://www.booking.com/hotel/eg/papy-house.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=44&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344527&all_sr_blocks=1359115901_408225023_2_41_0_1352559&highlighted_blocks=1359115901_408225023_2_41_0_1352559&matching_block_id=1359115901_408225023_2_41_0_1352559&sr_pri_blocks=1359115901_408225023_2_41_0_1352559_2700&from=searchresults,5/9/2026
Siwa Oasis,El-Beit,1318,EGP,2,0,1,9.9,11,Siwa,2.5 km from downtown,,Hotel,Economy Double Room,Yes,Breakfast included,"Free parking, Free Wifi",https://www.booking.com/hotel/eg/el-beit-siwa.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=45&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344527&all_sr_blocks=1336224702_430151902_2_41_0&highlighted_blocks=1336224702_430151902_2_41_0&matching_block_id=1336224702_430151902_2_41_0&sr_pri_blocks=1336224702_430151902_2_41_0__2500&from=searchresults,5/9/2026
Siwa Oasis,Al-Manara Hostel Siwa Oasis 2,1012,EGP,2,0,1,9.2,41,Siwa,500 m from downtown,,Hostel,Apartment,No,,Free parking,https://www.booking.com/hotel/eg/al-manara-hostel-siwa-oasis-2.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=46&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344527&all_sr_blocks=1332229105_432024545_2_2_0&highlighted_blocks=1332229105_432024545_2_2_0&matching_block_id=1332229105_432024545_2_2_0&sr_pri_blocks=1332229105_432024545_2_2_0__1920&from=searchresults,5/9/2026
Siwa Oasis,Moon_Valley_Siwa,2372,EGP,2,0,1,9.2,22,Siwa,15.5 km from downtown,,Hotel,Standard Twin Room,No,Breakfast included,"Free parking, Restaurant, 24-hour front desk",https://www.booking.com/hotel/eg/moon-valley-siwa.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=47&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344527&all_sr_blocks=904144003_361396874_2_1_0&highlighted_blocks=904144003_361396874_2_1_0&matching_block_id=904144003_361396874_2_1_0&sr_pri_blocks=904144003_361396874_2_1_0__4500&from=searchresults,5/9/2026
Siwa Oasis,Tulip Camp Siwa Oasis,1318,EGP,2,0,1,9.5,4,Siwa,3.5 km from downtown,,Hotel,Tent,Yes,Breakfast included,"Heated pool, Restaurant",https://www.booking.com/hotel/eg/tulip-camp-siwa-oasis.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=48&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344527&all_sr_blocks=1343164203_406694073_2_1_0&highlighted_blocks=1343164203_406694073_2_1_0&matching_block_id=1343164203_406694073_2_1_0&sr_pri_blocks=1343164203_406694073_2_1_0__2500&from=searchresults,5/9/2026
Siwa Oasis,Siwa Serenity Home,1186,EGP,2,0,1,9,41,Siwa,3.1 km from downtown,,Hotel,Deluxe Double or Twin Room,No,,"Hot tub/Jacuzzi, Bar, Free Wifi",https://www.booking.com/hotel/eg/serene-camp.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=49&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344527&all_sr_blocks=1353632805_432917204_0_0_0&highlighted_blocks=1353632805_432917204_0_0_0&matching_block_id=1353632805_432917204_0_0_0&sr_pri_blocks=1353632805_432917204_0_0_0__2250&from=searchresults,5/9/2026
Siwa Oasis,Marcelia Eco-Village Front Lake View,4555,EGP,2,0,1,9.4,7,Siwa,19.7 km from downtown,,Villa,Suite with Lake View,Yes,Breakfast included,"Free parking, Restaurant, Free Wifi",https://www.booking.com/hotel/eg/central-siwa-oasis-3br-apartment.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=50&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344527&all_sr_blocks=1294053702_429376235_2_33_0_1367129&highlighted_blocks=1294053702_429376235_2_33_0_1367129&matching_block_id=1294053702_429376235_2_33_0_1367129&sr_pri_blocks=1294053702_429376235_2_33_0_1367129_8640&from=searchresults,5/9/2026
Siwa Oasis,Divine Siwa,4270,EGP,2,0,1,,,Siwa,2.8 km from downtown,,Hotel,Twin Room,No,Breakfast included,"Free parking, Bar, Restaurant",https://www.booking.com/hotel/eg/divine-siwa.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=51&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344532&all_sr_blocks=1597561902_430768180_2_1_0&highlighted_blocks=1597561902_430768180_2_1_0&matching_block_id=1597561902_430768180_2_1_0&sr_pri_blocks=1597561902_430768180_2_1_0__8100&from=searchresults,5/9/2026
Siwa Oasis,Dar Alsalam Suites,1210,EGP,2,0,1,8.3,9,Siwa,0.7 km from downtown,,Apartment,Two-Bedroom Apartment,No,,"Free parking, Free Wifi, 24-hour front desk",https://www.booking.com/hotel/eg/dar-alsalam-suites.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=52&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344532&all_sr_blocks=1410668301_412815437_2_0_0&highlighted_blocks=1410668301_412815437_2_0_0&matching_block_id=1410668301_412815437_2_0_0&sr_pri_blocks=1410668301_412815437_2_0_0__2295&from=searchresults,5/9/2026
Siwa Oasis,Azad Siwa Hotel,2768,EGP,2,0,1,9.3,124,Siwa,3.6 km from downtown,4,Hotel,Double Room,Yes,,"Free parking, Restaurant, 24-hour front desk",https://www.booking.com/hotel/eg/siwa-sunrise-siwa.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=53&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344532&all_sr_blocks=1130547904_425153162_2_0_0&highlighted_blocks=1130547904_425153162_2_0_0&matching_block_id=1130547904_425153162_2_0_0&sr_pri_blocks=1130547904_425153162_2_0_0__5250&from=searchresults,5/9/2026
Siwa Oasis,Stamps Ayur Siwa,6326,EGP,2,0,1,9,9,Siwa,3.6 km from downtown,,Hotel,Deluxe Double Room,Yes,,"Hot tub/Jacuzzi, Heated pool, Bar",https://www.booking.com/hotel/eg/stamps-travelers-camp.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=54&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344532&all_sr_blocks=1107087103_383489695_2_0_0&highlighted_blocks=1107087103_383489695_2_0_0&matching_block_id=1107087103_383489695_2_0_0&sr_pri_blocks=1107087103_383489695_2_0_0__12000&from=searchresults,5/9/2026
Siwa Oasis,TATRABENT - Eco Friendly retreat in Siwa,5441,EGP,2,0,1,8.5,4,Siwa,1.4 km from downtown,4,Apartment,Two-Bedroom Deluxe Apartment with Garden View,Yes,,"Free parking, Free Wifi, 24-hour front desk",https://www.booking.com/hotel/eg/tatrabent-eco-friendly-retreat-in-siwa-siwa.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=55&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344532&all_sr_blocks=1345640601_406915459_2_2_0&highlighted_blocks=1345640601_406915459_2_2_0&matching_block_id=1345640601_406915459_2_2_0&sr_pri_blocks=1345640601_406915459_2_2_0__10320&from=searchresults,5/9/2026
Siwa Oasis,Paloma Lodge,1827,EGP,2,0,1,9.3,26,Siwa,0.8 km from downtown,3,Hotel,Triple Room with Balcony,Yes,Breakfast included,"Free parking, Free Wifi",https://www.booking.com/hotel/eg/paloma-lodge.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=56&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344532&all_sr_blocks=1012056302_373854056_2_1_0&highlighted_blocks=1012056302_373854056_2_1_0&matching_block_id=1012056302_373854056_2_1_0&sr_pri_blocks=1012056302_373854056_2_1_0__3465&from=searchresults,5/9/2026
Siwa Oasis,Soléi Desert Retreat,3690,EGP,2,0,1,9.3,7,Siwa,11 km from downtown,,Hotel,Deluxe Double or Twin Room with Pool View,Yes,Breakfast included,"Free parking, Spa, Bar",https://www.booking.com/hotel/eg/solei-salt.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=57&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344532&all_sr_blocks=1495466702_421219271_2_41_0&highlighted_blocks=1495466702_421219271_2_41_0&matching_block_id=1495466702_421219271_2_41_0&sr_pri_blocks=1495466702_421219271_2_41_0__7000&from=searchresults,5/9/2026
Siwa Oasis,Dar Ismail Siwa,949,EGP,2,0,1,9.3,21,Siwa,50 m from downtown,3,Hotel,Standard Double Room with Shared Bathroom,Yes,,"Free parking, Free Wifi, 24-hour front desk",https://www.booking.com/hotel/eg/dar-ismail-siwa.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=58&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344532&all_sr_blocks=1432139201_429340729_2_0_0&highlighted_blocks=1432139201_429340729_2_0_0&matching_block_id=1432139201_429340729_2_0_0&sr_pri_blocks=1432139201_429340729_2_0_0__1800&from=searchresults,5/9/2026
Siwa Oasis,Dream Lodge Siwa دريم لودج سيوة,1964,EGP,2,0,1,8.9,47,Siwa,1.6 km from downtown,3,Hotel,Deluxe Double or Twin Room,No,Breakfast included,"Free parking, Restaurant, Free Wifi",https://www.booking.com/hotel/eg/dream-lodge-siwa-drym-lwdj-syw.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=59&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344532&all_sr_blocks=1142234311_387626652_0_1_0&highlighted_blocks=1142234311_387626652_0_1_0&matching_block_id=1142234311_387626652_0_1_0&sr_pri_blocks=1142234311_387626652_0_1_0__3726&from=searchresults,5/9/2026
Siwa Oasis,Adrartaziry,1186,EGP,2,0,1,,,Siwa,4 km from downtown,,Hotel,Double Room with Terrace,No,Breakfast included,"Free parking, Bar, Restaurant",https://www.booking.com/hotel/eg/aadrartazery.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=60&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344532&all_sr_blocks=1588526001_429947423_3_1_0&highlighted_blocks=1588526001_429947423_3_1_0&matching_block_id=1588526001_429947423_3_1_0&sr_pri_blocks=1588526001_429947423_3_1_0__2250&from=searchresults,5/9/2026
Siwa Oasis,Desert Rose Hotel,1864,EGP,2,0,1,10,3,Siwa,400 m from downtown,3,Hotel,Double Room,Yes,Breakfast included,"Restaurant, Free Wifi, 24-hour front desk",https://www.booking.com/hotel/eg/desert-rose-sywh.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=61&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344532&all_sr_blocks=1530463701_0_2_1_0&highlighted_blocks=1530463701_0_2_1_0&matching_block_id=1530463701_0_2_1_0&sr_pri_blocks=1530463701_0_2_1_0__3536&from=searchresults,5/9/2026
Siwa Oasis,Siwa Bait Ward Home,909,EGP,2,0,1,10,16,Siwa,300 m from downtown,,Hotel,Budget Double Room,Yes,,"Free parking, Bar, Free Wifi",https://www.booking.com/hotel/eg/rose-house-siwa.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=62&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344532&all_sr_blocks=1500934110_421934740_2_40_0&highlighted_blocks=1500934110_421934740_2_40_0&matching_block_id=1500934110_421934740_2_40_0&sr_pri_blocks=1500934110_421934740_2_40_0__1725&from=searchresults,5/9/2026
Siwa Oasis,Siwa Nostalgia Ecolodge,1423,EGP,2,0,1,8.5,14,Siwa,5 km from downtown,,Hotel,Deluxe Double Room with Balcony,Yes,Breakfast included,"Free parking, Restaurant",https://www.booking.com/hotel/eg/siwa-nostalgia-ecolodge.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=63&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344532&all_sr_blocks=1365875401_410739002_2_1_0_1129806&highlighted_blocks=1365875401_410739002_2_1_0_1129806&matching_block_id=1365875401_410739002_2_1_0_1129806&sr_pri_blocks=1365875401_410739002_2_1_0_1129806_2700&from=searchresults,5/9/2026
Siwa Oasis,Heaven Gates Hotel,3427,EGP,2,0,1,,,Siwa,1 km from downtown,5,Hotel,Triple Room,Yes,Breakfast included,"Hot tub/Jacuzzi, Free parking, Restaurant",https://www.booking.com/hotel/eg/heaven-gates.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=64&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344532&all_sr_blocks=1611982103_432101933_3_1_0&highlighted_blocks=1611982103_432101933_3_1_0&matching_block_id=1611982103_432101933_3_1_0&sr_pri_blocks=1611982103_432101933_3_1_0__6500&from=searchresults,5/9/2026
Siwa Oasis,نيو كليوباترا New cleopatra,527,EGP,2,0,1,,,Siwa,3.3 km from downtown,,Hotel,Double Room with Private Bathroom,Yes,,"Free parking, Restaurant, 24-hour front desk",https://www.booking.com/hotel/eg/nyw-klywbtr-new-cleopatra.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=65&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344532&all_sr_blocks=1593519801_430399020_2_2_0&highlighted_blocks=1593519801_430399020_2_2_0&matching_block_id=1593519801_430399020_2_2_0&sr_pri_blocks=1593519801_430399020_2_2_0__1000&from=searchresults,5/9/2026
Siwa Oasis,"Agbenakh Gatil, Cozy Garden Home in Siwa",598,EGP,2,0,1,10,1,Siwa,0.9 km from downtown,3,Hotel,One-Bedroom House,No,,"Free parking, Free Wifi",https://www.booking.com/hotel/eg/cozy-eco-style-home-in-a-private-palm-garden-800-m-from-shali-fortress.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=66&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344532&all_sr_blocks=1542092101_425581731_2_0_0&highlighted_blocks=1542092101_425581731_2_0_0&matching_block_id=1542092101_425581731_2_0_0&sr_pri_blocks=1542092101_425581731_2_0_0__1134&from=searchresults,5/9/2026
Siwa Oasis,Shasha Siwa Retreat & Thermal Spring,1423,EGP,2,0,1,9,20,Siwa,5.1 km from downtown,,Hotel,Bungalow with Garden View,No,Breakfast included,"Hot tub/Jacuzzi, Free parking, 24-hour front desk",https://www.booking.com/hotel/eg/shasha-ecolodge.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=67&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344532&all_sr_blocks=1331022007_411627183_0_1_0_751846&highlighted_blocks=1331022007_411627183_0_1_0_751846&matching_block_id=1331022007_411627183_0_1_0_751846&sr_pri_blocks=1331022007_411627183_0_1_0_751846_2700&from=searchresults,5/9/2026
Siwa Oasis,Aylan,685,EGP,2,0,1,10,2,Siwa,500 m from downtown,,Apartment,Apartment - Ground Floor,Yes,,"Free parking, Free Wifi",https://www.booking.com/hotel/eg/aylan.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=68&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344532&all_sr_blocks=1501313701_421804971_4_0_0&highlighted_blocks=1501313701_421804971_4_0_0&matching_block_id=1501313701_421804971_4_0_0&sr_pri_blocks=1501313701_421804971_4_0_0__1300&from=searchresults,5/9/2026
Siwa Oasis,Karam Siwa Camp,264,EGP,2,0,1,8.1,10,Siwa,5.3 km from downtown,,Hotel,Female Dormitory Room,Yes,Breakfast included,"Hot tub/Jacuzzi, Free parking",https://www.booking.com/hotel/eg/syw-qsm-wl-lslm.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=69&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344532&all_sr_blocks=1208603601_393035880_4_33_0_743901&highlighted_blocks=1208603601_393035880_4_33_0_743901&matching_block_id=1208603601_393035880_4_33_0_743901&sr_pri_blocks=1208603601_393035880_4_33_0_743901_500&from=searchresults,5/9/2026
Siwa Oasis,Agmair Amellal,2952,EGP,2,0,1,,,Siwa,3.2 km from downtown,,Inn,Double Room with Private Bathroom,Yes,Breakfast & dinner included,"Free parking, Bar, Restaurant",https://www.booking.com/hotel/eg/agmair-amellal-syw.html?aid=304142&label=gen173nr-10CAQoggI46wdIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsDE_c8GwAIB0gIkOGM3ZTExOGUtMzBhNS00MzI4LWJiYjAtNzBlNjE3MjJlYWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-06-01&checkout=2026-06-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=70&sr_order=popularity&srpvid=bc6274a01c2f0c54&srepoch=1778344532&all_sr_blocks=1596926601_430713523_2_17_0&highlighted_blocks=1596926601_430713523_2_17_0&matching_block_id=1596926601_430713523_2_17_0&sr_pri_blocks=1596926601_430713523_2_17_0__5600&from=searchresults,5/9/2026
